ID,Unit_ID,Spr_ID,Wording,Fulltext
au_pr_el_13_010030.txt,Spr01,11701,SPOe-Bundesfrauengeschaeftsfuehrerin Andrea Mautz,SPOe-Bundesfrauengeschaeftsfuehrerin Andrea Mautz zum Fairnesspaket fuer
au_pr_el_13_111037.txt,Journ,11811,,
au_pr_el_13_111037.txt,Spr01,11711,Team Stronach Abg. Martina Schenk,"dafuer haften zu muessen"", so Team Stronach Abg. Martina Schenk, die"
au_pr_el_13_010316.txt,Journ,11801,,
au_pr_el_13_010316.txt,Spr01,11701,Die JG-Bundesvorsitzende / Katharina Kucharowits,fuer die Anliegen junger Menschen ein. Die JG-Bundesvorsitzende / Katharina Kucharowits war bei der Gruendungsveranstaltung dabei und
au_pr_el_13_010316.txt,Spr02,11701,"Marc Deiser, / Vorsitzender der Jungen Generation Tirol","die zukuenftigen Aktivitaeten mit einem starken Team"", so Marc Deiser, / Vorsitzender der Jungen Generation Tirol. Zahlreiche Ehrengaeste, u.a."
au_pr_el_13_010271.txt,Journ,11801,,
au_pr_el_13_010271.txt,Spr01,11701,SPOe-Justizsprecher Hannes Jarolim,Wien (OTS/SK) - SPOe-Justizsprecher Hannes Jarolim zeigt sich
au_pr_el_13_100024.txt,Journ,11810,,
au_pr_el_13_100024.txt,Spr01,11020,NEOS Vorsitzender und / Spitzenkandidat Matthias Strolz,"schon immer gewusst, was zu tun ist"", so NEOS Vorsitzender und / Spitzenkandidat Matthias Strolz."
