Coder	ID	Level	Unit_ID	#TS	Spr_ID	A_Prom	A_Pres	Quotation	Sp_Situation	VSymbol_art	VSymbol_flag	VSymbol_staff	VSymbol_celeb	VSymbol_mass	VSymbol_logo	VSymbol_slog	VSymbol_moni	VSymbol_build	Language_vulg	Language_slang	Language_foreign	Language_emot	Count_Issues_S	Count_ActEval_S	STYLE_Colloquial	STYLE_Casual	Sample	Sample_Country	Sample_Lang	Sample_Type	Medium	Date	Weight	POPULIST	POPULIST_PeopleCent	POPULIST_AntiElite	POPULIST_Sovereign	POPULIST_Advocative	POPULIST_Conflictive	ANTIPOPULIST	APOPULIST_PeopleCent	APOPULIST_AntiElite	APOPULIST_Sovereign	APOPULIST_Advocative	APOPULIST_Conflictive	LW_Attack	Migrants_Mentioned	Migrants_Neg	Migrants_Pos	Iss_Heartland	Iss_Migration	Iss_Labor	Iss_Social	Iss_Labreg_Pro	Iss_Labreg_Con	Iss_Labreg_Neut	Iss_Migres_Pro	Iss_Migres_Con	Iss_Migres_Neut	Spr_attacked	Spr_praised	Spr_agreed	Spr_disagreed	Spr_attacked_J	Spr_praised_J	Spr_agreed_J	Spr_disagreed_J	Iss_Pos_differ	Iss_Pos_contra	Iss_Pos_differ_J	Iss_Pos_contra_J	Tgt_differ	Tgt_differ_J	STYLE_Facts	STYLE_Sense	STYLE_BlackWhite	STYLE_Sarcasm	STYLE_Drama	STYLE_EmoTone	STYLE_CommMan	STYLE_UsThem	STYLE_Privat	STYLE_Coll_pos	STYLE_Coll_neg	STYLE_Emph	Challenged	Challenged_J	Usual_Suspect	Speaker_Actor_Type	On_Migration	On_Labor	AE_Total	PC_Total	RS_Total	AE_Emph	AE_Unchall	PC_Emph	PC_Unchall	RS_Emph	RS_Unchall	AE_Mig	AE_Mig_Emph	AE_Mig_Unchall	AE_Mig_Pro	AE_Mig_Con	PC_Mig	PC_Mig_Emph	PC_Mig_Unchall	PC_Mig_Pro	PC_Mig_Con	RS_Mig	RS_Mig_Emph	RS_Mig_Unchall	RS_Mig_Pro	RS_Mig_Con	Mig_Con	Mig_Con_Emph	Mig_Con_Unchall	Mig_Neut	Mig_Neut_Emph	Mig_Neut_Unchall	Mig_Pro	Mig_Pro_Emph	Mig_Pro_Unchall	AE_Lab	AE_Lab_Emph	AE_Lab_Unchall	PC_Lab	PC_Lab_Emph	PC_Lab_Unchall	RS_Lab	RS_Lab_Emph	RS_Lab_Unchall	Lab_Con	Lab_Con_Emph	Lab_Con_Unchall	Lab_Neut	Lab_Neut_Emph	Lab_Neut_Unchall	Lab_Pro	Lab_Pro_Emph	Lab_Pro_Unchall	POP_Total	POP_Unchall	POP_Emph
muho	de_fb_db_15041_00108_2.txt	Speaker	Journ	1489401115.12	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	06.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15026_00003_2.txt	Speaker	Journ	1489401305.4	15026														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	11.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15080_00015_2.txt	Speaker	Journ	1489401552.05	15080														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	21.05.2015	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
muho	de_fb_db_15041_00014_2.txt	Speaker	Journ	1489401845.18	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	18.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15108_00013_2.txt	Speaker	Journ	1489402169.7	15108														0	0	0	1	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	13.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15080_00141_2.txt	Speaker	Journ	1489402997.57	15080														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	09.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00046_2.txt	Speaker	Journ	1489403956.02	15059														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	16.02.2015	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
muho	de_fb_db_15041_00005_2.txt	Speaker	Journ	1489404177.18	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	27.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15080_00143_2.txt	Speaker	Journ	1489404295.73	15080														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	08.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00155_2.txt	Speaker	Journ	1489404541.97	15059														0	0	0	1	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	03.06.2014	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15108_00041_2.txt	Speaker	Journ	1489404820.46	15108														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	07.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15106_00005_2.txt	Speaker	Journ	1489406503.84	15106														0	0	0	0	1	2	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	27.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15106_00005_2.txt	Speaker	Spr01	1489406410.6	15106	1	0	2											0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	27.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00112_2.txt	Speaker	Journ	1489407084.03	15059														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	01.09.2014	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
muho	de_fb_db_15106_00026_2.txt	Speaker	Journ	1489407587.72	15106														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	05.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00030_2.txt	Speaker	Journ	1489408208.45	15059														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	31.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15109_00095_2.txt	Speaker	Journ	1489408463.76	15109														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	23.10.2014	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15109_00015_2.txt	Speaker	Journ	1489408690.38	15109														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	26.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15106_00046_2.txt	Speaker	Journ	1489410019.73	15106														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	16.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15106_00046_2.txt	Speaker	Spr01	1489409970.39	15106	3	0	2											0	0	0	1	1		9	0	de_db_f2	de	Deutsch	SocialMedia	9902	16.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15080_00028_2.txt	Speaker	Journ	1489410242.63	15080														0	0	0	1	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	13.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15041_00048_2.txt	Speaker	Journ	1489410521.85	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	22.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15002_00037_2.txt	Speaker	Journ	1489410715.38	15002														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	11.01.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15080_00123_2.txt	Speaker	Journ	1489411159.55	15080														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	19.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15106_00007_2.txt	Speaker	Journ	1489480033.71	15106														0	0	0	0	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	23.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00133_2.txt	Speaker	Journ	1489480644.02	15059														0	0	0	1	1	2	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	08.07.2014	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15108_00050_2.txt	Speaker	Journ	1489481144.47	15108														0	0	0	0	1	3	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	28.03.2015	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
muho	de_fb_db_15019_00044_2.txt	Speaker	Journ	1489482385.65	15019														0	0	0	0	1	3	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	24.04.2015	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
muho	de_fb_db_15108_00002_2.txt	Speaker	Journ	1489482982.04	15108														0	0	0	0	1	2	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	28.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15019_00026_2.txt	Speaker	Journ	1489483320.08	15019														0	0	0	0	1	2	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	08.05.2015	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
muho	de_fb_db_15108_00029_2.txt	Speaker	Journ	1489484082.44	15108														0	0	0	1	1	1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	20.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00008_2.txt	Speaker	Journ	1489484332.18	15059														0	0	0	0		1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	07.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15041_00092_2.txt	Speaker	Journ	1489484641.94	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	19.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15107_00055_2.txt	Speaker	Journ	1489484822.59	15107														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	04.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15107_00001_2.txt	Speaker	Journ	1489485124.59	15107														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	31.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15107_00026_2.txt	Speaker	Journ	1489485676.0	15107														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	05.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15059_00022_2.txt	Speaker	Journ	1489485892.04	15059														0	0	0	0		1	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	14.04.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15019_00067_2.txt	Speaker	Journ	1489486144.62	15019														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	24.03.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15041_00024_2.txt	Speaker	Journ	1489486582.63	15041														0	0	0	0	1	0	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	08.05.2015	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
muho	de_fb_db_15109_00073_2.txt	Speaker	Journ	1489486884.39	15109														0	0	0	1	1	2	9	0	de_db_f2	de	Deutsch	SocialMedia	9902	07.11.2014	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
